FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,SHAPE,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.415768359,001509,099847,2022-09-20,,,,,,,10037990,90001,1,AT90101,01057003,10011271,,01,8012,1,,1,25625797,d,definitiv,2022-09-20,2,/,304.39001465,2752.64,341771.92,H, ,Normal,Neutorgasse 7/1,,/1,/1,7,7/1,Neutorgasse,415768359,10199002,10003323,,,,7,,7,2,1010,03396,03396,,POINT (16.369164695589593 48.21433370805825),03396001509,1,G  ,,,,,AT90101,0,1,01,25057899,2008-12-10,0, ,304.2,2765.67,341766.24,
ADRESSENOGD.415769378,002009,000549,2007-07-24,,,,,,,10041098,90001,1,AT90101,01065004,10011306,,01,8012,,,,25662598,d,definitiv,2008-12-10,0, ,274.45001221,3004.58,341593.7,I, ,Normal,Salzgries 7,, ,,7,7,Salzgries,415769378,10052988,10004046,,,,7,,7,2,1010,04132,04132,,POINT (16.372553686991353 48.21272990420489),04132002009,1,G  ,,,,,AT90101,0,1,01,25082992,2008-12-10,0, ,338.73,2994.02,341614.29,
ADRESSENOGD.415769379,002009,000549,2007-07-24,,,,,,,10041098,90001,1,AT90101,01065004,10011306,,01,8012,,,,25662598,d,definitiv,2008-12-10,0, ,274.45001221,3004.58,341593.7,I, ,Normal,Salzgries 5,, ,,5,5,Salzgries,415769379,10052987,10004046,,,,5,,5,2,1010,04132,04132,,POINT (16.372553686991353 48.21272990420489),04132002009,1,G  ,,,,,AT90101,0,1,01,25015669,2008-12-10,0, ,338.73,3003.16,341610.94,
ADRESSENOGD.415768652,001009,000275,2007-07-24,,,,,,,10024942,90001,1,AT90101,01016005,10011048,,01,8012,,,,25570920,d,definitiv,2008-12-10,0, ,344.3500061,3042,340867.91,H, ,Normal,Ballgasse 4,, ,,4,4,Ballgasse,415768652,10052514,10000338,,,,4,,4,2,1010,00349,00349,,POINT (16.37305249158933 48.2062025881593),00349001009,2,G  ,,,,,AT90101,0,1,01,25031663,2008-12-10,0, ,344.69,3043.19,340871.95,
ADRESSENOGD.415769147,001009,000463,2007-07-24,,,,,,,10038720,90001,1,AT90101,01063002,10011293,,01,8012,,,,25561776,d,definitiv,2008-12-10,0, ,52.70000076,2702.69,341434.02,I, ,Normal,Parisergasse 1,, ,,1,1,Parisergasse,415769147,10052836,10003496,,,,1,,1,2,1010,03575,03575,,POINT (16.368490682449696 48.211295092822446),03575001009,1,G  ,,,,,AT90101,0,1,01,25101404,2008-12-10,0, ,72.6,2753.12,341429.08,
ADRESSENOGD.415768138,001009,001029,2007-07-24,,,,,,,10031550,90001,1,AT90101,01052004,10011248,,01,8012,,,,25615746,d,definitiv,2008-12-10,0, ,44.47000122,2939.85,341836.84,H, ,Normal,Rudolfsplatz 2,, ,,2,2,Rudolfsplatz,415768138,10053924,10003986,,,,2,,2,1,1010,04072,04072,,POINT (16.37168422605297 48.21491677590592),04072001009,1,G  ,,,,,AT90101,0,1,01,25053662,2008-12-10,0, ,43.93,2941.1,341836.59,
ADRESSENOGD.415768924,001009,000411,2007-07-24,,,,,,,10031766,90001,1,AT90101,01066003,10011312,,01,8012,2,,2,25512739,d,definitiv,2008-12-10,2,/,31.51000023,2557.08,341238.07,H, ,Normal,Herrengasse 6-8/2,,/2,/2,6-8,6-8/2,Herrengasse,415768924,10052728,10001886,,8,8,6,,6,2,1010,01940,01940,,POINT (16.366530428030096 48.20953341683448),01940001009,2,G  ,207586,,,,AT90101,0,1,01,25002518,2008-12-10,1,-,288.27,2532.71,341191.45,
ADRESSENOGD.415769172,001409,000068,2010-10-25,,,,,,,18793855,90001,1,AT90101,01075004,10011355,,01,8012,,,,25646591,d,definitiv,2008-12-10,0, ,60.72999954,2777.37,341001.08,H, ,Normal,Dorotheergasse 9,, ,,9,9,Dorotheergasse,415769172,10052134,10000875,,,,9,,9,2,1010,00911,00911,,POINT (16.369492980207212 48.20740130032946),00911001409,1,G  ,,,,,AT90101,0,1,01,25003353,2010-10-25,0, ,59.81,2770.8,340997.42,
ADRESSENOGD.415769173,003009,000334,2007-07-24,,,,,,,10027248,90001,1,AT90101,01075003,10011354,,01,8012,,,,25516006,d,definitiv,2008-12-10,0, ,288.76000977,2664.96,340822.65,I, ,Normal,Dorotheergasse 19,, ,,19,19,Dorotheergasse,415769173,10052598,10000875,,,,19,,19,2,1010,00911,00911,,POINT (16.367979600785144 48.2057970775337),00911003009,1,G  ,,,,,AT90101,0,1,01,25024853,2008-12-10,0, ,35.89,2673.65,340845.45,
ADRESSENOGD.415767314,001009,000002,2007-07-24,,,,,,,10025612,90001,1,AT90101,01017003,10011052,,01,8012,,,,25570463,d,definitiv,2008-12-10,0, ,54.43000031,3129.26,341020.36,H, ,Normal,Blutgasse 5,, ,,5,5,Blutgasse,415767314,10052026,10000497,,,,5,,5,2,1010,00513,00513,,POINT (16.37422749295014 48.20757321416692),00513001009,1,G  ,,,,,AT90101,0,1,01,25065607,2008-12-10,0, ,55.58,3130.8,341029.69,
ADRESSENOGD.415765911,001509,000593,2007-07-24,,,,,,,10030149,90001,1,AT90101,01010001,10011018,,01,8012,,,,25629622,d,definitiv,2008-12-10,0, ,335.75,3306.35,341463.83,I, ,Normal,Griechengasse 3,, ,,3,3,Griechengasse,415765911,10053114,10001559,,,,3,,3,2,1010,01605,01605,,POINT (16.376613247131328 48.21156060053825),01605001509,1,G  ,,,,,AT90101,0,1,01,25071625,2008-12-10,0, ,330.54,3304.04,341435.9,
ADRESSENOGD.415767615,001009,233650,2022-11-10,,,,,,,10028884,90001,1,AT90101,01026001,10011095,GASTRO-KIOSK 1,01,8012,,,,25722142,d,definitiv,2022-11-10,0, ,1.05999994,3693.86,341464.44,H, ,Normal,Franz-Josefs-Kai 6 GASTRO-KIOSK 1,, GASTRO-KIOSK 1,GASTRO-KIOSK 1,6,6 GASTRO-KIOSK 1,Franz-Josefs-Kai,415767615,25722463,10001227,,,,6,,6,2,1010,01268,01268,,POINT (16.381827275855276 48.211564084548115),01268001009,,G  ,,,,,AT90101,0,1,01,25722459,2012-04-04,0, ,357.36,3690.49,341465.87,
ADRESSENOGD.415767616,014509,001011,2007-07-24,,,,,,,10028905,90001,1,AT90101,01051003,10011242,,01,8012,,,,25666915,d,definitiv,2008-12-10,0, ,34.95000076,2783.87,342129.56,I, ,Normal,Franz-Josefs-Kai 63,, ,,63,63,Franz-Josefs-Kai,415767616,10053894,10001227,,,,63,,63,2,1010,01268,01268,,POINT (16.369587058343754 48.217549885863946),01268014509,1,G  ,,,,,AT90101,0,1,01,25026195,2008-12-10,0, ,305.87,2793.63,342147.2,
ADRESSENOGD.415766474,003019,000609,2007-07-24,,,,,,,10035393,90001,1,AT90101,01019001,10011061,,01,8012,1,,1,25682816,d,definitiv,2008-12-10,2,/,349.73001099,3485.92,341408.09,I, ,Normal,Laurenzerberg 4/1,,/1,/1,4,4/1,Laurenzerberg,415766474,10053149,10002728,,,,4,,4,2,1010,02794,02794,,POINT (16.379028986418447 48.2110584434526),02794003019,2,G  ,209057,,,,AT90101,0,1,01,25006194,2008-12-10,0, ,69.35,3455.8,341417.72,
ADRESSENOGD.415766476,005009,001158,2007-07-24,,,,,,,10044728,90001,1,AT90101,01040001,10011175,,01,8012,,,,25614644,d,definitiv,2008-12-10,0, ,79.05000305,1858.01,341742.3,I, ,Normal,Universitätsstraße 9,, ,,9,9,Universitätsstraße,415766476,10054155,10004908,,,,9,,9,2,1010,05010,05010,,POINT (16.357126498362 48.21407015208633),05010005009,1,G  ,,,,,AT90101,0,1,01,25091705,2008-12-10,0, ,347.74,1849.63,341762.03,
ADRESSENOGD.415769229,001009,000817,2007-07-24,,,,,,,10045407,90001,1,AT90101,01032003,10011124,,01,8012,1,,1,25672688,d,definitiv,2008-12-10,2,/,342.05999756,2922,340537.44,H, ,Normal,Walfischgasse 6/1,,/1,/1,6,6/1,Walfischgasse,415769229,10053534,10005048,,,,6,,6,2,1010,05153,05153,,POINT (16.37143598311464 48.203231119992914),05153001009,2,G  ,213154,,,,AT90101,0,1,01,25113481,2008-12-10,0, ,341.6,2923.32,340540.67,
ADRESSENOGD.415767643,001007,181953,2007-07-24,,,,,,,10031564,90001,1,AT90101,01048001,10011224,MEIEREI,01,8012,,,,25548315,d,definitiv,2008-12-10,0, ,41.22999954,2261.7,341057.12,H, ,Normal,Volksgarten MEIEREI,, MEIEREI,MEIEREI,,MEIEREI,Volksgarten,415767643,10302666,10010298,,,,,,,2,1010,20088,01897,,POINT (16.362555333613972 48.20790708668985),01897001007,1,PR ,,,,,AT90101,2,1,01,25145881,2008-12-10,0, ,41.23,2199.53,341089.15,
ADRESSENOGD.415768219,001009,245461,2017-12-05,,,,,,,10035391,90001,1,AT90101,01019003,10011063,,01,8012,1,,1,25761007,d,definitiv,2017-12-05,2,/,67.33000183,3439.27,341375.97,H, ,Normal,Laurenzerberg 2/1,,/1,/1,2,2/1,Laurenzerberg,415768219,25761008,10002728,,,,2,,2,2,1010,02794,02794,,POINT (16.378401069802102 48.21076983733227),02794001009,2,G  ,,,,,AT90101,0,1,01,25058947,2008-12-10,0, ,67.33,3432.37,341377.54,
ADRESSENOGD.415768221,005009,001165,2007-07-24,,,,,,,10044728,90001,1,AT90101,01040001,10011175,,01,8012,,,,25547136,d,definitiv,2008-12-10,0, ,348.92001343,1822.59,341763.72,H, ,Normal,Universitätsstraße 11,, ,,11,11,Universitätsstraße,415768221,10054170,10004908,,,,11,,11,2,1010,05010,05010,,POINT (16.35664996737779 48.214262872102985),05010005009,1,G  ,,,,,AT90101,0,1,01,25007730,2008-12-10,0, ,347.74,1834.98,341765.27,
ADRESSENOGD.415768222,003009,001163,2007-07-24,,,,,,,10044726,90001,1,AT90101,01040003,10011177,,01,8012,,,,25580730,d,definitiv,2008-12-10,0, ,79.05000305,1996.78,341710.08,I, ,Normal,Universitätsstraße 3,, ,,3,3,Universitätsstraße,415768222,10054167,10004908,,,,3,,3,2,1010,05010,05010,,POINT (16.35899364519994 48.21378003478514),05010003009,1,G  ,,,,,AT90101,0,1,01,25098774,2008-12-10,0, ,348.86,1987.48,341735.15,
ADRESSENOGD.415765448,001509,000504,2007-07-24,,,,,,,10034238,90001,1,AT90101,01068003,10011321,,01,8012,,,,25589347,d,definitiv,2008-12-10,0, ,320.8500061,2845.7,341377.37,H, ,Normal,Kleeblattgasse 11,, ,,11,11,Kleeblattgasse,415765448,10052901,10002428,,,,11,,11,2,1010,02490,02490,,POINT (16.370414566751183 48.21078507066149),02490001509,1,G  ,,,,,AT90101,0,1,01,25075227,2008-12-10,0, ,321.21,2844.22,341376.57,
ADRESSENOGD.415769264,001019,001070,2010-10-27,,,,,,,18793927,90001,1,AT90101,01034002,10011137,,01,8012,,,,25599307,d,definitiv,2008-12-10,0, ,341.48001099,2384.97,340495.49,I, ,Normal,Eschenbachgasse 3,, ,,3,3,Eschenbachgasse,415769264,10053994,10001062,,,,3,,3,2,1010,01101,01101,,POINT (16.36421107546544 48.20285585253282),01101001019,1,G  ,,,,,AT90101,0,1,01,25030016,2010-10-27,0, ,60.8,2371.82,340509.99,
ADRESSENOGD.415766841,002019,245756,2018-01-19,,,,,,,10024943,90001,1,AT90101,01016003,10011046,,01,8012,3,,3,25761765,d,definitiv,2018-01-19,2,/,299.33999634,3093.05,340870.77,I, ,Normal,Ballgasse 5/3,,/3,/3,5,5/3,Ballgasse,415766841,25761769,10000338,,,,5,,5,2,1010,00349,00349,,POINT (16.37373929157353 48.20622810984713),00349002019,1,G  ,,,,,AT90101,0,1,01,25144783,2008-12-10,0, ,321.89,3082.31,340862.39,
ADRESSENOGD.415766556,002009,000891,2007-07-24,,,,,,,10037403,90001,1,AT90101,01043002,10011205,,01,8012,,,,25664916,d,definitiv,2008-12-10,0, ,304.23001099,2298.81,341616.49,I, ,Normal,Mölker Bastei 16,, ,,16,16,Mölker Bastei,415766556,10053663,10003170,,,,16,,16,2,1010,03242,03242,,POINT (16.36305726727697 48.212937481394626),03242002009,2,G  ,,,,,AT90101,0,1,01,25045402,2008-12-10,0, ,37.94,2279.66,341605.11,
ADRESSENOGD.415767147,001009,000248,2015-09-14,,,,,,,10030305,90001,1,AT90101,01017004,10011053,,01,8012,1,,1,25563938,d,definitiv,2015-09-14,2,/,59,3249.47,341045.36,H, ,Normal,Grünangergasse 1/1,,/1,/1,1,1/1,Grünangergasse,415767147,10052468,10001591,,,,1,,1,2,1010,01639,01639,,POINT (16.37584499689808 48.207797495135516),01639001009,1,G  ,,,,,AT90101,0,1,01,25123250,2021-10-29,0, ,63.17,3239.72,341037.79,
ADRESSENOGD.415767148,002009,000011,2007-07-24,,,,,,,10030306,90001,1,AT90101,01017003,10011052,,01,8012,,,,25569599,d,definitiv,2008-12-10,0, ,52.13000107,3204.19,341004.14,H, ,Normal,Grünangergasse 8,, ,,8,8,Grünangergasse,415767148,10052041,10001591,,,,8,,8,2,1010,01639,01639,,POINT (16.375235505136473 48.20742700567972),01639002009,2,G  ,,,,,AT90101,0,1,01,25094388,2008-12-10,0, ,36.72,3206.05,341003.94,
ADRESSENOGD.415765500,003009,000470,2007-07-24,,,,,,,10033331,90001,1,AT90101,01063002,10011293,SCHULE,01,8012,,,,25533214,d,definitiv,2008-12-10,0, ,327.07998657,2759.05,341462.34,H, ,Normal,Judenplatz 6(SCHULE),, SCHULE,SCHULE,6,6(SCHULE),Judenplatz,415765500,10052848,10002221,,,,6,,6,1,1010,02280,02280,,POINT (16.369249180970193 48.2115495629393),02280003009,1,G  ,,,,,AT90101,0,1,01,25136857,2008-12-10,0, ,327.08,2762.53,341464.93,
ADRESSENOGD.415765777,002009,000724,2007-07-24,,,,,,,10042014,90001,1,AT90101,01039002,10011168,,01,8012,,,,25584184,d,definitiv,2008-12-10,0, ,55,3276.53,340451.64,H, ,Normal,Schubertring 5,, ,,5,5,Schubertring,415765777,10053368,10004272,,,,5,,5,2,1010,04368,04368,,POINT (16.376204895611135 48.202457937987255),04368002009,1,G  ,,,,,AT90101,0,1,01,25104883,2008-12-10,0, ,55.6,3273.15,340454.48,
ADRESSENOGD.415765778,002009,000747,2007-07-24,,,,,,,10042014,90001,1,AT90101,01033005,10011133,,01,8012,,,,25664866,d,definitiv,2008-12-10,0, ,55.56999969,3205.35,340461.73,H, ,Normal,Schubertring 8,, ,,8,8,Schubertring,415765778,10053412,10004272,,,,8,,8,2,1010,04368,04368,,POINT (16.375247390001764 48.202549009667244),04368002009,2,G  ,,,,,AT90101,0,1,01,25139518,2008-12-10,0, ,55.6,3207.14,340462.17,
ADRESSENOGD.415765785,004009,169932,2012-01-05,,,,,,,10043525,90001,1,AT90101,01013002,10011033,STEPHANSDOM,01,8012,,,,25619835,d,definitiv,2012-01-05,0, ,56.06000137,3011.65,341146.38,H, ,Normal,Stephansplatz 1 STEPHANSDOM,, STEPHANSDOM,STEPHANSDOM,1,1 STEPHANSDOM,Stephansplatz,415765785,10287496,10004613,,,,1,,1,1,1010,04712,04712,,POINT (16.372645951444834 48.2087070486449),04712004009,1,G  ,,,,,AT90101,0,1,01,25043828,2008-12-10,0, ,48.67,3007.82,341148.29,
ADRESSENOGD.415769090,001009,000003,2007-07-24,,,,,,,10025612,90001,1,AT90101,01017003,10011052,,01,8012,,,,25598081,d,definitiv,2008-12-10,0, ,55,3117.25,341003.98,H, ,Normal,Blutgasse 9,, ,,9,9,Blutgasse,415769090,10052027,10000497,,,,9,,9,2,1010,00513,00513,,POINT (16.374065798951474 48.207425959484944),00513001009,1,G  ,,,,,AT90101,0,1,01,25072115,2008-12-10,0, ,55.58,3113.01,341005.61,
ADRESSENOGD.415767477,008009,000950,2007-07-24,,,,,,,10046228,90001,1,AT90101,01056002,10011267,,01,8012,,,,25618787,d,definitiv,2008-12-10,0, ,326.64001465,2698.04,341615.94,H, ,Normal,Wipplingerstraße 24-26,, ,,24-26,24-26,Wipplingerstraße,415767477,10053767,10005243,,26,26,24,,24,2,1010,05353,05353,,POINT (16.36842914723675 48.21293114783055),05353008009,2,G  ,,,,,AT90101,0,1,01,25018173,2008-12-10,1,-,325.75,2700.2,341612.94,
ADRESSENOGD.415767485,002009,001067,2007-07-24,,,,,,,10028163,90001,1,AT90101,01035001,10011141,,01,8012,,,,25549838,d,definitiv,2008-12-10,0, ,322.57998657,2317.16,340503.18,I, ,Normal,Eschenbachgasse 6,, ,,6,6,Eschenbachgasse,415767485,10053989,10001062,,,,6,,6,2,1010,01101,01101,,POINT (16.36329886627646 48.20292522994264),01101002009,2,G  ,,,,,AT90101,0,1,01,25109349,2008-12-10,0, ,61.34,2332.54,340481.19,
ADRESSENOGD.415767486,003009,094878,2007-07-24,,,,,,,10028164,90001,1,AT90101,01035005,10011145,,01,8012,,,,25634999,d,definitiv,2008-12-10,0, ,61.29000092,2310.37,340389.68,H, ,Normal,Eschenbachgasse 11,, ,,11,11,Eschenbachgasse,415767486,10192014,10001062,,,,11,,11,2,1010,01101,01101,,POINT (16.363206980979047 48.201904525052726),01101003009,1,G  ,,,,,AT90101,0,1,01,25100196,2008-12-10,0, ,60.43,2309.17,340395.7,
ADRESSENOGD.415762217,002009,103172,2007-07-24,,,,,,,10029970,90001,1,AT90101,01073004,10011344,,01,8012,,,,25660984,d,definitiv,2008-12-10,0, ,50.99000168,2848.84,341141.12,I, ,Normal,Goldschmiedgasse 7A,, ,,7A,7A,Goldschmiedgasse,415762217,10203355,10001505,,,,7A,A,7,2,1010,01550,01550,,POINT (16.370455392457398 48.20866042092101),01550002009,1,G  ,,,,,AT90101,0,1,01,25066442,2008-12-10,0, ,320.69,2860.31,341174.29,
ADRESSENOGD.415762218,001009,000105,2007-07-24,,,,,,,10029969,90001,1,AT90101,01077001,10011366,,01,8012,,,,25668386,d,definitiv,2008-12-10,0, ,324.85998535,2919.12,341124.63,H, ,Normal,Goldschmiedgasse 3,, ,,3,3,Goldschmiedgasse,415762218,10052207,10001505,,,,3,,3,2,1010,01550,01550,,POINT (16.371400871868165 48.208511836621874),01550001009,1,G  ,,,,,AT90101,0,1,01,25138740,2008-12-10,0, ,323.42,2921.53,341127.99,
ADRESSENOGD.415762773,002009,124562,2007-07-24,,,,,,,10036526,90001,1,AT90101,01032006,10011127,,01,8012,6,,6,25521548,d,definitiv,2008-12-10,2,/,340.91000366,3059.81,340423.84,H, ,Normal,Mahlerstraße 12/6,,/6,/6,12,12/6,Mahlerstraße,415762773,10229955,10002954,,,,12,,12,2,1010,03023,03023,,POINT (16.373289209736537 48.20220890876947),03023002009,2,G  ,209542,,,,AT90101,0,1,01,25011113,2008-12-10,0, ,341.73,3043.67,340432.59,
ADRESSENOGD.415762774,002009,097461,2007-07-24,,,,,,,10036526,90001,1,AT90101,01032006,10011127,,01,8012,,,,25661853,d,definitiv,2008-12-10,0, ,341.48001099,2967.76,340409.17,I, ,Normal,Mahlerstraße 10,, ,,10,10,Mahlerstraße,415762774,10195407,10002954,,,,10,,10,2,1010,03023,03023,,POINT (16.372050787150602 48.20207737317633),03023002009,2,G  ,,,,,AT90101,0,1,01,25088892,2008-12-10,0, ,341.73,3001.46,340446.21,
ADRESSENOGD.415762775,001509,000796,2019-07-05,,,,,,,20045703,90001,1,AT90101,01032005,10011126,RINGSTRASSENGALERIEN,01,8012,,,,25538136,d,definitiv,2011-08-19,0, ,341.48001099,2904.58,340430.97,I, ,Normal,Mahlerstraße 8 RINGSTRASSENGALERIEN,, RINGSTRASSENGALERIEN,RINGSTRASSENGALERIEN,8,8 RINGSTRASSENGALERIEN,Mahlerstraße,415762775,10053505,10002954,,,,8,,8,2,1010,03023,03023,,POINT (16.371200975604864 48.202273687603125),03023001509,2,G  ,,,,,AT90101,0,1,01,25051901,2019-07-05,0, ,341.35,2923.94,340471.67,
ADRESSENOGD.415762219,003009,000043,2007-07-24,,,,,,,10039905,90001,1,AT90101,01014002,10011038,,01,8012,,,,25533818,d,definitiv,2008-12-10,0, ,70.47000122,2995.48,340857.83,H, ,Normal,Rauhensteingasse 10,, ,,10,10,Rauhensteingasse,415762219,10052099,10003788,,,,10,,10,2,1010,03869,03869,,POINT (16.37242655454094 48.2061121366474),03869003009,2,G  ,,,,,AT90101,0,1,01,25070707,2008-12-10,0, ,66.33,2997.37,340858.14,
ADRESSENOGD.415762776,001509,000796,2019-07-05,,,,,,,20045703,90001,1,AT90101,01032005,10011126,RINGSTRASSENGALERIEN,01,8012,,,,25538136,d,definitiv,2011-08-19,0, ,341.48001099,2904.58,340430.97,I, ,Normal,Mahlerstraße 6 RINGSTRASSENGALERIEN,, RINGSTRASSENGALERIEN,RINGSTRASSENGALERIEN,6,6 RINGSTRASSENGALERIEN,Mahlerstraße,415762776,10053504,10002954,,,,6,,6,2,1010,03023,03023,,POINT (16.371200975604864 48.202273687603125),03023001509,2,G  ,,,,,AT90101,0,1,01,25091334,2019-07-05,0, ,341.35,2888.68,340484.23,
ADRESSENOGD.415762777,001019,000794,2019-07-05,,,,,,,20045702,90001,1,AT90101,01032005,10011126,,01,8012,2,,2,25595425,d,definitiv,2016-01-21,2,/,342.05999756,2863.77,340483.74,I, ,Normal,Mahlerstraße 4/2,,/2,/2,4,4/2,Mahlerstraße,415762777,10053499,10002954,,,,4,,4,2,1010,03023,03023,,POINT (16.37065232481638 48.202748453243004),03023001019,2,G  ,,,,,AT90101,0,1,01,25030943,2019-07-05,0, ,341.91,2872.26,340489.94,
ADRESSENOGD.415762798,002009,000470,2007-07-24,,,,,,,10027264,90001,1,AT90101,01063002,10011293,SCHULE,01,8012,,,,25533214,d,definitiv,2008-12-10,0, ,327.07998657,2759.05,341462.34,I, ,Normal,Drahtgasse 4,, SCHULE,SCHULE,4,4,Drahtgasse,415762798,10052849,10000883,,,,4,,4,2,1010,00919,00919,,POINT (16.369249180970193 48.2115495629393),00919002009,2,G  ,,,,,AT90101,0,1,01,25011970,2008-12-10,0, ,34.51,2743.33,341461.46,
ADRESSENOGD.415762809,002009,000694,2007-07-24,,,,,,,10031403,90001,1,AT90101,01020003,10011069,,01,8012,,,,25665260,d,definitiv,2008-12-10,0, ,53.84000015,3254.4,340643.77,H, ,Normal,Hegelgasse 6,, ,,6,6,Hegelgasse,415762809,10053301,10001815,,,,6,,6,2,1010,01866,01866,,POINT (16.375908524188567 48.20418590171762),01866002009,2,G  ,,,,,AT90101,0,1,01,25128533,2008-12-10,0, ,55,3256.19,340643.67,
ADRESSENOGD.415764463,001009,000867,2007-07-24,,,,,,,10037228,90001,1,AT90101,01046001,10011215,,01,8012,,,,25639976,d,definitiv,2008-12-10,0, ,296.22000122,2309.71,341226.85,I, ,Normal,Metastasiogasse 2,, ,,2,2,Metastasiogasse,415764463,10053619,10003118,,,,2,,2,2,1010,03190,03190,,POINT (16.36320208100945 48.209433347596104),03190001009,2,G  ,,,,,AT90101,0,1,01,25073678,2008-12-10,0, ,40.57,2310.56,341193.8,
ADRESSENOGD.415763396,001009,000014,2007-07-24,,,,,,,10038048,90001,1,AT90101,01017003,10011052,,01,8012,1,,1,25620813,d,definitiv,2008-12-10,2,/,318.55999756,3166.27,340989.2,H, ,Normal,Nikolaigasse 1/1,,/1,/1,1,1/1,Nikolaigasse,415763396,10052047,10003339,,,,1,,1,2,1010,03414,03414,,POINT (16.374725222041103 48.20729282037763),03414001009,1,G  ,210226,,,,AT90101,0,1,01,25009521,2008-12-10,0, ,319.43,3165.26,340988.02,
ADRESSENOGD.415763397,001009,000013,2007-07-24,,,,,,,10038048,90001,1,AT90101,01017003,10011052,,01,8012,,,,25574514,d,definitiv,2008-12-10,0, ,49.27000046,3164.4,340958.67,I, ,Normal,Nikolaigasse 4,, ,,4,4,Nikolaigasse,415763397,10052046,10003339,,,,4,,4,2,1010,03414,03414,,POINT (16.37469985624362 48.207018267158816),03414001009,1,G  ,,,,,AT90101,0,1,01,25091104,2008-12-10,0, ,319.43,3165.5,340977.05,
ADRESSENOGD.415760553,001009,100107,2018-01-08,,,,,,,10038430,90001,1,AT90101,01031002,10011120,,01,8012,,,,25614697,d,definitiv,2018-01-08,0, ,340.91000366,2729.5,340484.55,I, ,Normal,Operngasse 1,, ,,1,1,Operngasse,415760553,10199370,10003429,,,,1,,1,2,1010,03505,03505,,POINT (16.368845964086155 48.202756238402884),03505001009,1,G  ,,,,,AT90101,0,1,01,25034750,2008-12-10,0, ,71.28,2704.45,340555.07,
ADRESSENOGD.415760865,002009,000772,2007-07-24,,,,,,,10036526,90001,1,AT90101,01032004,10011125,,01,8012,,,,25657882,d,definitiv,2008-12-10,0, ,341.48001099,3036.82,340453.92,H, ,Normal,Mahlerstraße 13,, ,,13,13,Mahlerstraße,415760865,10053458,10002954,,,,13,,13,2,1010,03023,03023,,POINT (16.37298012432904 48.20247952351191),03023002009,1,G  ,,,,,AT90101,0,1,01,25121800,2008-12-10,0, ,341.73,3037.57,340452.23,
ADRESSENOGD.415760866,002009,000773,2007-07-24,,,,,,,10036526,90001,1,AT90101,01032006,10011127,,01,8012,,,,25551700,d,definitiv,2008-12-10,0, ,341.48001099,3083.55,340414.59,H, ,Normal,Mahlerstraße 14,, ,,14,14,Mahlerstraße,415760866,10053459,10002954,,,,14,,14,2,1010,03023,03023,,POINT (16.37360851837002 48.20212561792566),03023002009,2,G  ,,,,,AT90101,0,1,01,25045624,2008-12-10,0, ,341.73,3078.81,340420.26,
ADRESSENOGD.415763119,001009,097631,2007-11-07,,,,,,,10033683,90001,1,AT90101,01039006,10011172,,01,8012,,,,25619574,d,definitiv,2008-12-10,0, ,56.15000153,3368.68,340473.26,H, ,Normal,Kantgasse 1,, ,,1,1,Kantgasse,415763119,10195613,10002286,,,,1,,1,2,1010,02345,02345,,POINT (16.377444733622053 48.20265193095694),02345001009,1,G  ,,,,,AT90101,0,1,01,25109319,2008-12-10,0, ,55.53,3365.62,340475.56,
